Date;Soybean;Soybean Meal;Soybean Oil;Corn;Live Cattle;Feeder Cattle
17/12/2018;904,75;309,1;28,17;384;119,025;145,375
14/12/2018;900,5;309,4;28,39;376,75;119,575;147,575
13/12/2018;907;309,4;28,64;375,5;119,45;147,975
12/12/2018;920;310,8;28,8;376,25;119,125;147,575
11/12/2018;915;308,9;28,71;375;118,375;147,3
10/12/2018;909,75;307,9;28,52;374,25;117,575;145,025
07/12/2018;916,75;309,1;28,5;374;117,9;144,375
06/12/2018;909,5;310;28,47;372;117,95;144,2
05/12/2018;913,5;311,9;28,57;374,25;118,3;145,475
04/12/2018;911,75;312,7;28,64;374,25;117,775;144,4
03/12/2018;905,75;312,1;28,31;371,25;116,875;144,5
30/11/2018;894,75;308,3;27,82;366,5;116,925;145,225
29/11/2018;887,25;306,9;27,68;360,25;116,6;145,975
28/11/2018;890,5;307,9;27,73;360,5;116,775;147,7
27/11/2018;875,5;304,9;27,16;356,5;116,7;148,425
26/11/2018;862,25;303;26,96;356;116,925;149,15
23/11/2018;881;305,8;27,65;359;117,1;149,375
21/11/2018;883;306,6;27,8;361,75;116,4;148,625
20/11/2018;881;307,1;27,34;361,25;115,7;146,875
19/11/2018;873,75;305,5;27,32;362,25;116,15;147,275
16/11/2018;892,25;310,9;27,37;364,75;115,35;146,525
15/11/2018;888,75;305,4;27,69;367,5;115,15;148,625
14/11/2018;870,5;305,7;27,57;367;114,6;148,975
13/11/2018;867,25;303,9;27,55;366,5;115,375;148,975
12/11/2018;871,75;305,6;27,71;371,25;114,925;148,375
09/11/2018;875,25;305,6;27,62;369,75;114,575;149
08/11/2018;867,5;306,1;28,02;373,5;116,55;150,175
07/11/2018;867,75;308;28,2;372,25;116,1;149,925
06/11/2018;872;311,4;27,9;373,25;115,425;149,975
05/11/2018;873;310,6;27,9;374;115,325;149,5
02/11/2018;875,25;311;28,2;371,25;117,075;152,5
01/11/2018;869;313,4;28,32;366,75;117,125;153,3
31/10/2018;839;306,4;28,02;363,25;115,85;153,475
30/10/2018;833,5;305,1;28;364,75;113,9;152,175
29/10/2018;839;308,2;27,89;366,75;114,3;153,9
26/10/2018;845;307,3;28,16;367,75;113,875;154,8
25/10/2018;841,75;304,3;28,39;361;113,35;153,975
24/10/2018;850,25;306,1;28,61;368,25;113,275;154,625
23/10/2018;857,5;310,7;28,76;370,25;112,775;155,075
22/10/2018;858,5;312,8;29,15;369,5;112,8;155,65
19/10/2018;856,75;313,1;29,14;367;112,25;154,65
18/10/2018;863,5;316,3;29,02;370,75;113,075;155,25
17/10/2018;885,75;323,7;29,56;374,25;112,925;154,075
16/10/2018;884,75;322,3;29,66;375,25;112,65;154,025
15/10/2018;891,5;327;29,76;378,25;113,375;155,1
12/10/2018;867,5;312,4;29,04;373,75;112,325;154,7
11/10/2018;858,25;312,8;28,73;369,25;112,625;156,725
10/10/2018;852,25;312;28,65;362,75;112,075;155,9
09/10/2018;863;313,5;28,97;364,5;113,35;156,95
08/10/2018;869,75;314,2;29,33;366,5;114,175;157,675
05/10/2018;869;315,6;29,08;368,25;113,8;157,775
04/10/2018;859,25;308,4;29,28;367,5;113,625;156,975
03/10/2018;861,5;307,5;29,52;364,75;113,2;157,875
02/10/2018;866;311,2;29,36;367,5;113,975;159,075
01/10/2018;857,75;310,5;29,01;365,75;113,675;158,65
28/09/2018;845,5;305,4;28,68;356,25;113,45;158,175
27/09/2018;855;308,2;28,86;364,75;113,225;157,3
26/09/2018;850;307,7;28,48;363;113,875;157,05
25/09/2018;845,75;306,2;28,37;363,75;112,35;156,625
24/09/2018;841;304,7;28,26;360,5;112,175;156,45
21/09/2018;847,25;305,9;28,09;357,25;113,075;156,95
20/09/2018;850,25;311,4;27,6;352,5;112,45;155,675
19/09/2018;830;306,4;27,25;345,75;113,1;155,525
18/09/2018;814;300,5;27,12;343,25;113,225;155,825
17/09/2018;823,5;302,9;27,43;348;113,425;157,325
14/09/2018;821,5;307,3;27,43;337;113,8;157,425
13/09/2018;822,75;311,3;27,44;336,25;110,8;154,95
12/09/2018;829;315,7;27,63;341,5;111,475;154,625
11/09/2018;820,25;314,2;27,73;355,25;109,3;152,125
10/09/2018;833,5;315,9;28,03;355,5;110,15;152,525
07/09/2018;832;314,2;27,94;354,25;109,95;152,975
06/09/2018;826,75;311;28,16;353,5;108,9;151,775
05/09/2018;825,5;306,2;28,18;351,75;109,05;151,725
04/09/2018;832;308,3;28,39;354,5;109,875;151,725
31/08/2018;833;303,7;28,37;351;106,8;149,45
30/08/2018;819,5;301,4;28,28;341;109,8;149,475
29/08/2018;823,25;302,1;28,03;341,25;109,175;149,325
28/08/2018;820,5;300,7;28,18;341;107,8;149,35
27/08/2018;834,75;306,3;28,37;346,75;108,2;150,225
24/08/2018;842;312,7;28,15;348,5;106,25;149,2
23/08/2018;842;313,7;28,03;346,75;107,95;149,025
22/08/2018;858,25;321,1;28,22;352,5;108,225;148,7
21/08/2018;874,5;324,9;28,59;359,75;109,275;149,175
20/08/2018;881,75;328,2;28,54;362;109,075;149,625
17/08/2018;881,5;330,1;28,23;364,25;109,425;150,95
16/08/2018;885,5;334,6;28,15;365,25;108,325;150,275
15/08/2018;857,5;329,5;27,88;361,5;108,325;149,05
14/08/2018;864,5;335;28,09;362,25;107,975;148,925
13/08/2018;853,5;327,8;28,24;356,5;107,2;148,65
10/08/2018;846;323,5;27,99;357,75;108,25;149,9
09/08/2018;887,75;334;28,42;369,25;108,25;149,35
08/08/2018;893,75;337,1;28,45;371,25;109,825;150,65
07/08/2018;889,25;332,7;28,59;370,75;110,075;149,85
06/08/2018;877,25;330;28,29;371;110,4;151,85
03/08/2018;886,25;332,5;28,35;369,75;110,675;152,85
02/08/2018;882,5;332,8;28,12;366,75;108,6;151,2
01/08/2018;886,75;336,5;28,45;365;108,625;151,825
31/07/2018;903,75;341,2;28,73;372,25;107,675;149,325
30/07/2018;875;333,9;28,31;367,25;108,425;151,5
27/07/2018;870,5;332,7;28,56;362;108,625;152,3
26/07/2018;861,25;332,6;28,15;361,5;107,95;151,425
25/07/2018;860,75;330;28,41;359,25;109,025;152,825
24/07/2018;858;328,9;28,24;352;108,05;152,75
23/07/2018;847,75;328;27,97;357,25;108,725;153,25
20/07/2018;849,75;326,9;28,22;355,25;108,925;153,675
19/07/2018;846;328,8;27,83;351,25;108,9;154,45
18/07/2018;842,25;328,2;28,07;347,25;108,95;154,45
17/07/2018;839,5;329,1;27,73;346,25;106,425;151,275
16/07/2018;829,5;329,1;27,64;341,75;106,925;152,375
13/07/2018;814;328,8;27,8;330,25;104,55;150,725
12/07/2018;830;333,4;28,17;336,5;105,025;151,025
11/07/2018;829,75;333;28,33;331,25;103,85;149,4
10/07/2018;852,25;334,4;28,88;339,75;105,45;151,85
09/07/2018;851,75;331,8;28,74;345,75;106,125;151,45
06/07/2018;874;339,8;28,9;351,75;106,375;152,2
05/07/2018;835,5;328,2;28,47;343,5;106,375;152,575
03/07/2018;844;327,8;28,62;342,75;106,45;152,8
02/07/2018;848,5;329,5;28,77;337,5;106,9;151,925
29/06/2018;858,5;332,8;29,12;350,25;107;151,325
28/06/2018;861,25;331,4;29,01;345;108,2;146,825
27/06/2018;867,5;333,9;29,01;352,5;107,025;145,775
26/06/2018;867,25;333,7;28,94;352,5;105,925;146,1
25/06/2018;874,5;332,9;28,94;350,5;105,975;145,775
22/06/2018;894,5;339,1;29,21;357,25;108,275;149,2
21/06/2018;880,5;331,8;29,19;357;108,65;148,475
20/06/2018;889,5;333,2;29,37;354,25;109,025;149,425
19/06/2018;889;334,5;28,85;353,75;108,525;149,625
18/06/2018;908,5;335,5;29,57;356;108,3;148,975
15/06/2018;905,5;338,9;29,5;361,25;108,45;147,975
14/06/2018;927,25;343,2;30,14;363;106,25;143,675
13/06/2018;936;347,7;30,08;376;107,925;145,65
12/06/2018;954;353,5;30,05;377,5;108,525;145,8
11/06/2018;953,75;351,2;30,58;367,25;108,65;145,95
08/06/2018;969,25;357,8;30,52;377,75;110,025;147,275
07/06/2018;974,25;358,4;30,6;376,25;108,375;146,075
06/06/2018;994,25;365;30,65;378,25;108,3;146,75
05/06/2018;1001,25;367,3;30,79;383,75;107,2;146,125
04/06/2018;1001,75;368,9;30,93;380,75;104,725;144,85
01/06/2018;1021,25;374,2;31,19;391,5;104,9;146,325
31/05/2018;1018,5;375,3;31,12;394;105,05;147,4
30/05/2018;1023;376,9;31,48;393,5;106,125;148,55
29/05/2018;1030,5;380,2;31,21;400;103,125;144,975
25/05/2018;1041,5;380,3;31,34;406;104,65;144,925
24/05/2018;1035,75;377,3;31,71;404,25;104,4;136,4
23/05/2018;1039,25;380,7;31,7;408,5;105,45;134,9
22/05/2018;1030,5;377,5;31,51;404,75;104,9;133,95
21/05/2018;1025,25;379,1;31,42;402,75;104,925;133,925
18/05/2018;998,5;376,3;30,98;402,5;102,4;132,225
17/05/2018;995;375,1;30,94;395,25;103,05;133,1
16/05/2018;999,75;376,6;30,59;399,25;101,825;132,725
15/05/2018;1018,75;382,3;31,12;402,25;102,975;133,55
14/05/2018;1013;389,8;31,12;389;104,625;135,4
11/05/2018;994,75;382,7;31,17;389,75;107,625;138,425
10/05/2018;1013,25;390,5;30,98;394,75;107,525;138,6
09/05/2018;1007,25;389,2;30,87;394,75;105,675;137,15
08/05/2018;1011,25;388,7;30,49;395,5;106,3;137,725
07/05/2018;1002,25;384,8;30,67;393,25;105,175;137,625
04/05/2018;1027,25;394,4;30,56;398,75;106,05;140,4
03/05/2018;1043,25;398,4;30,58;399,5;106,525;140,8
02/05/2018;1032,75;400;30,37;396;104,85;138,625
01/05/2018;1042,5;403;30,08;396,75;105,825;137,9
30/04/2018;1037,75;392,1;30,35;392,5;123,75;140,175
27/04/2018;1045;393,2;30,43;389,5;124,45;142,025
26/04/2018;1028;379,2;30,81;386;122,525;140,175
25/04/2018;1027,5;376,2;30,79;386,5;121,925;139,85
24/04/2018;1022,25;372,1;31,01;381,25;121,1;139,1
23/04/2018;1020,75;371,8;31,04;378,5;121,725;139,025
20/04/2018;1028,75;374,1;31,3;376,5;119,35;137,3
19/04/2018;1037,25;373,3;31,41;382;117,8;137,225
18/04/2018;1041,75;376,6;31,43;383;118,975;138,75
17/04/2018;1046;381,1;31,19;380,25;118,05;138,725
16/04/2018;1042;377,8;31,18;382,5;117,15;139,225
13/04/2018;1054,25;382,8;31,48;386,25;116,55;139,375
12/04/2018;1060,75;383,4;31,63;388,75;115,75;138,875
11/04/2018;1047,75;380,2;31,53;387;113,5;135,275
10/04/2018;1050;383,9;31,85;389,25;112,8;134,825
09/04/2018;1047;389,6;31,52;390,75;112,025;134,45
06/04/2018;1033,75;386,3;31,53;388,5;112,225;135,325
05/04/2018;1031,25;383,6;31,78;389,5;114,3;137,475
04/04/2018;1015,25;381,8;31,68;381;113,025;134,5
03/04/2018;1038;380;32,34;388,5;111,975;130,525
02/04/2018;1035,5;377,3;32,04;387,25;112,4;131,875
29/03/2018;1044,75;384;31,87;387,75;113,75;135,6
28/03/2018;1018;371,3;31,62;373,5;116;135,975
27/03/2018;1019,5;372,4;31,58;374;115,425;135,425
26/03/2018;1025,5;375;31,46;374;115,175;134,925
23/03/2018;1028,25;377,9;31,42;377,25;116,05;135,7
22/03/2018;1029,75;368;31,88;376;118,15;137,525
21/03/2018;1029,75;364,5;32,37;375;117,7;136,775
20/03/2018;1028,25;361,7;31,74;374,5;119,575;137,775
19/03/2018;1022,5;358,6;32,06;375;120,225;138,45
16/03/2018;1049,5;372,9;31,98;382,75;121,25;139,975
15/03/2018;1040,75;371;32,06;386,75;121,85;140,625
14/03/2018;1028,5;368,3;31,78;383,5;123;142,05
13/03/2018;1040,5;372,3;32,02;385,5;121,9;141,55
12/03/2018;1033,25;369,8;31,56;384,25;121,55;142,175
09/03/2018;1029,25;371,7;31,42;383;123,125;142,525
08/03/2018;1053,75;380,6;31,67;385,75;121,775;141,75
07/03/2018;1055;380,2;31,93;379,25;122,975;143,775
06/03/2018;1064,5;384,5;32,3;379,75;122,825;144,3
05/03/2018;1066,75;389,3;32,01;378,25;123,225;145,15
02/03/2018;1060,75;390,2;32,06;377,25;122,175;143,675
01/03/2018;1057,5;394;32,12;378,75;123,325;145,05
28/02/2018;1045;394,2;31,96;374,5;127,5;144,75
27/02/2018;1038;386,5;32,19;370,5;128,025;146,55
26/02/2018;1034,25;377,2;32,62;368,5;127,4;145,55
23/02/2018;1036,25;375,5;32,36;366,25;128;146
22/02/2018;1032;376,9;32,04;366,75;128,35;146
21/02/2018;1034,25;378;32,07;365,75;129,65;146,65
20/02/2018;1026,5;376,5;31,86;365,5;130,3;149,8
16/02/2018;1021,5;373,3;31,54;367,5;130,1;149,725
15/02/2018;1024,25;373,7;31,7;367,75;129,275;149,825
14/02/2018;1017,25;369,9;31,8;367,25;127,65;148,175
13/02/2018;1011,75;365,2;31,57;366,75;126,825;147,275
12/02/2018;1001,75;357,8;31,85;367;127,125;147,675
09/02/2018;983;343,8;31,96;362;126,525;146,2
08/02/2018;987,75;341,7;32,21;365,75;125,775;147,25
07/02/2018;983;335,4;32,56;365,25;125,6;148,3
06/02/2018;986,25;331,7;33,16;363,5;125,625;148,725
05/02/2018;969,75;327;32,5;358,75;126,125;149,675
02/02/2018;978,75;331,4;32,51;361,5;126,85;150,925
01/02/2018;985;334;32,9;361,75;126,425;149,55
31/01/2018;995,75;337,8;33,07;361,5;123,85;145,05
30/01/2018;1000,25;340,5;33,08;361,5;124,825;147,175
29/01/2018;991,5;337,4;32,87;358,75;125,7;147
26/01/2018;985,5;335,7;32,79;356,5;124,6;146,725
25/01/2018;992,25;340,4;32,5;355,25;122,475;147,85
24/01/2018;992,25;342;32,68;356,5;125,425;148,15
23/01/2018;986,25;339,6;32,52;351,25;124,725;148,625
22/01/2018;984,25;338,6;32,16;352;123,55;147,9
19/01/2018;977,25;331,6;32,28;352,5;121,9;147,95
18/01/2018;973;328,4;32,23;351,5;121,95;149,175
17/01/2018;968,75;324,3;32,51;353;120,975;147,875
16/01/2018;968;322,8;32,79;348,25;118,1;145,6
12/01/2018;944;309,8;32,93;346,25;117,375;144,35
11/01/2018;940,5;309,6;32,97;348,75;117,075;143,825
10/01/2018;947;312,9;33,29;349;116,875;144,375
09/01/2018;955,75;314,5;33,55;349;117,675;145,475
08/01/2018;958,25;317,5;33,43;347,25;117,225;146,45
05/01/2018;961,5;317,9;33,65;351,25;119,25;146,625
04/01/2018;959,25;315,8;33,74;351;122,25;149,025
03/01/2018;959,75;314,4;33,76;353;122,95;149,375
02/01/2018;955;313,5;33,38;353,25;123,35;149,525
29/12/2017;951,75;312,6;33,08;350,75;123;146
28/12/2017;945,75;311,8;32,5;352;124,55;145,6
27/12/2017;955,5;314,2;33,07;353,75;122,025;145,175
26/12/2017;959,25;315,2;33,2;352,75;121,5;144,4
22/12/2017;949,5;312,8;32,74;352;119,825;141,55
21/12/2017;948,75;314,2;32,67;351,25;119,625;142,925
20/12/2017;954;315,7;32,96;349,25;119,4;141,775
19/12/2017;956;315,2;33,22;347,5;120;145,2
18/12/2017;961,5;318,5;33,02;347;119,975;147,65
15/12/2017;967,25;320,6;33,16;347,5;118,9;147,75
14/12/2017;967,75;321,2;33,02;336,25;116,275;146,25
13/12/2017;979,25;325,1;33,11;336,75;115,65;145,65
12/12/2017;975,75;322,9;33,36;335,75;116,15;147,1
11/12/2017;982,5;326;33,4;336,5;115,175;145,45
08/12/2017;989,75;330;33,54;340;115,575;145,225
07/12/2017;992;333,5;33,25;338,75;115,625;146,325
06/12/2017;1002,75;340,4;33,09;339,25;115,9;146,025
05/12/2017;1008,5;341,3;33,41;339,75;116,425;147,825
04/12/2017;998,5;335,4;33,36;339,5;116,375;149,95
01/12/2017;994,25;328,2;33,6;344,75;117,225;150,325
30/11/2017;985,75;324,5;33,75;341,75;119,9;154,175
29/11/2017;992,5;325;33,95;339;120,475;155,575
28/11/2017;993;323,5;34;336,25;119,65;154,5
27/11/2017;996;327,1;33,6;338,75;119,825;154,45
24/11/2017;993,25;323,8;33,94;342,25;118,575;153,3
22/11/2017;997,25;324,4;34,05;345,25;119,05;152,725
21/11/2017;989;318,3;34,17;345;117,975;151,625
20/11/2017;990;319,8;33,95;345;117,1;149,55
17/11/2017;990,5;318,2;34,44;343;118,85;151,725
16/11/2017;972;310,5;34,43;336,5;119,55;157,775
15/11/2017;976,25;311,3;34,75;338,25;120,2;158
14/11/2017;959;310,3;34,01;337,5;119,5;157,625
13/11/2017;963,5;311,3;34,33;342,25;120,575;158,7
10/11/2017;977,25;314,5;34,81;343,5;120,575;158,475
09/11/2017;975,25;311,8;35,14;341,5;122,475;158,475
08/11/2017;988;315,2;35,37;348,25;122,925;157,325
07/11/2017;986;315,5;35,02;347,75;124,625;159,875
06/11/2017;984;316,1;34,73;348;125,325;160,15
03/11/2017;977;313,9;34,42;348,25;127,3;160,875
02/11/2017;989;317,4;34,86;350,5;124,325;157,925
01/11/2017;981;313,6;34,9;348,25;126,6;159,7
31/10/2017;973,75;311,8;34,75;345,75;120,5;159,425
30/10/2017;972,75;312,3;34,68;348,75;119,575;158,325
27/10/2017;975,25;312,1;34,84;348,75;115,375;156,475
26/10/2017;971,25;312,1;34,5;350,5;114,15;155,425
25/10/2017;975,5;315,4;34,26;351;113,025;154,85
24/10/2017;975,5;314,2;34,34;352,75;113,625;155,125
23/10/2017;980,75;315,9;34,63;351,25;111,525;153,625
20/10/2017;978,75;317,1;34,16;344,5;111,675;153,625
19/10/2017;986,5;321,4;33,83;349;111,2;153,15
18/10/2017;984,25;321,8;33,41;348,5;111,475;152,525
17/10/2017;984,75;321,6;33,59;350;111,175;152,15
16/10/2017;991;324,5;33,59;350,5;111,725;154
